index,MOF,node 1,node 2,edge,topo,UG,UG_five_level,Unnamed: 8,Unnamed: 9,index.1,Unnamed: 11,node 1.1,node 2.1,edge.1,UG_five_level.1
10392.0,_sym_3_mc_0_sym_3_mc_0_L_12,sym_3_mc_0,sym_3_mc_0,L_12,srs,30.587,Excellent,,0,10392.0,,sym_3_mc_0,sym_3_mc_0,L_12,Excellent
10480.0,_sym_3_mc_0_sym_3_on_0_L_5,sym_3_mc_0,sym_3_on_0,L_5,srs,14.14,Poor,,0,10480.0,,sym_3_mc_0,sym_3_on_0,L_5,Poor
10759.0,_sym_3_on_1_sym_3_mc_0_L_40,sym_3_on_1,sym_3_mc_0,L_40,srs,42.113,Excellent,,0,10759.0,,sym_3_on_1,sym_3_mc_0,L_40,Excellent
10973.0,sym_5_mc_2_sym_5_on_12_L_44,sym_5_mc_2,sym_5_on_12,L_44,ssa,28.807,Excellent,,0,10973.0,,sym_5_mc_2,sym_5_on_12,L_44,Excellent
10992.0,sym_5_mc_2_sym_5_on_9_L_29,sym_5_mc_2,sym_5_on_9,L_29,ssa,22.272,Good,,0,10992.0,,sym_5_mc_2,sym_5_on_9,L_29,Good
11113.0,sym_5_mc_2_sym_5_mc_2_L_8,sym_5_mc_2,sym_5_mc_2,L_8,ssb,8.972,Bad,,0,11113.0,,sym_5_mc_2,sym_5_mc_2,L_8,Bad
11168.0,sym_5_mc_2_sym_5_on_11_L_14,sym_5_mc_2,sym_5_on_11,L_14,ssb,15.475,Average,,0,11168.0,,sym_5_mc_2,sym_5_on_11,L_14,Average
11269.0,sym_5_mc_2_sym_5_on_13_L_19,sym_5_mc_2,sym_5_on_13,L_19,ssb,21.832,Good,,0,11269.0,,sym_5_mc_2,sym_5_on_13,L_19,Good
11284.0,sym_5_mc_2_sym_5_on_13_L_32,sym_5_mc_2,sym_5_on_13,L_32,ssb,25.709,Good,,0,11284.0,,sym_5_mc_2,sym_5_on_13,L_32,Good
11354.0,sym_5_mc_2_sym_5_on_9_L_9,sym_5_mc_2,sym_5_on_9,L_9,ssb,7.289,Bad,,0,11354.0,,sym_5_mc_2,sym_5_on_9,L_9,Bad
11434.0,sym_5_on_11_sym_5_mc_2_L_38,sym_5_on_11,sym_5_mc_2,L_38,ssb,23.332,Good,,0,11434.0,,sym_5_on_11,sym_5_mc_2,L_38,Good
11445.0,sym_5_on_11_sym_5_mc_2_L_4,sym_5_on_11,sym_5_mc_2,L_4,ssb,11.972,Poor,,0,11445.0,,sym_5_on_11,sym_5_mc_2,L_4,Poor
11505.0,sym_5_on_13_sym_5_mc_2_L_15,sym_5_on_13,sym_5_mc_2,L_15,ssb,18.984,Average,,0,11505.0,,sym_5_on_13,sym_5_mc_2,L_15,Average
11526.0,sym_5_on_13_sym_5_mc_2_L_34,sym_5_on_13,sym_5_mc_2,L_34,ssb,27.889,Excellent,,0,11526.0,,sym_5_on_13,sym_5_mc_2,L_34,Excellent
11667.0,sym_5_on_10_sym_7_mc_4_L_31,sym_5_on_10,sym_7_mc_4,L_31,stp,16.493,Average,,0,11667.0,,sym_5_on_10,sym_7_mc_4,L_31,Average
11677.0,sym_5_on_10_sym_7_mc_4_L_40,sym_5_on_10,sym_7_mc_4,L_40,stp,23.107,Good,,0,11677.0,,sym_5_on_10,sym_7_mc_4,L_40,Good
11752.0,sym_5_on_12_sym_7_mc_4_L_21,sym_5_on_12,sym_7_mc_4,L_21,stp,17.789,Average,,0,11752.0,,sym_5_on_12,sym_7_mc_4,L_21,Average
11755.0,sym_5_on_12_sym_7_mc_4_L_24,sym_5_on_12,sym_7_mc_4,L_24,stp,19.981,Good,,0,11755.0,,sym_5_on_12,sym_7_mc_4,L_24,Good
11774.0,sym_5_on_12_sym_7_mc_4_L_41,sym_5_on_12,sym_7_mc_4,L_41,stp,24.968,Good,,0,11774.0,,sym_5_on_12,sym_7_mc_4,L_41,Good
11829.0,sym_5_on_13_sym_7_mc_4_L_4,sym_5_on_13,sym_7_mc_4,L_4,stp,11.718,Poor,,0,11829.0,,sym_5_on_13,sym_7_mc_4,L_4,Poor
11859.0,sym_5_on_9_sym_7_mc_4_L_31,sym_5_on_9,sym_7_mc_4,L_31,stp,16.921,Average,,0,11859.0,,sym_5_on_9,sym_7_mc_4,L_31,Average
11905.0,sym_3_mc_0_sym_5_mc_2_L_2,sym_3_mc_0,sym_5_mc_2,L_2,tbo,15.17,Average,,0,11905.0,,sym_3_mc_0,sym_5_mc_2,L_2,Average
12061.0,sym_3_mc_0_sym_5_on_12_L_40,sym_3_mc_0,sym_5_on_12,L_40,tbo,37.007,Excellent,,0,12061.0,,sym_3_mc_0,sym_5_on_12,L_40,Excellent
5709.0,sym_6_mc_3_sym_7_mc_4_L_36,sym_6_mc_3,sym_7_mc_4,L_36,nia,14.448,Poor,,0,5709.0,,sym_6_mc_3,sym_7_mc_4,L_36,Poor
12439.0,sym_3_mc_0_sym_8_mc_7_L_40,sym_3_mc_0,sym_8_mc_7,L_40,the,22.709,Good,,0,12439.0,,sym_3_mc_0,sym_8_mc_7,L_40,Good
12467.0,sym_3_mc_0_sym_8_mc_8_L_22,sym_3_mc_0,sym_8_mc_8,L_22,the,21.129,Good,,0,12467.0,,sym_3_mc_0,sym_8_mc_8,L_22,Good
7601.0,sym_3_on_0_sym_6_mc_3_L_22,sym_3_on_0,sym_6_mc_3,L_22,pyr,13.453,Poor,,0,7601.0,,sym_3_on_0,sym_6_mc_3,L_22,Poor
12782.0,sym_3_on_1_sym_8_mc_8_L_47,sym_3_on_1,sym_8_mc_8,L_47,the,30.606,Excellent,,0,12782.0,,sym_3_on_1,sym_8_mc_8,L_47,Excellent
12817.0,sym_3_on_1_sym_8_mc_9_L_35,sym_3_on_1,sym_8_mc_9,L_35,the,18.083,Average,,0,12817.0,,sym_3_on_1,sym_8_mc_9,L_35,Average
12898.0,sym_3_on_2_sym_8_mc_8_L_21,sym_3_on_2,sym_8_mc_8,L_21,the,17.106,Average,,0,12898.0,,sym_3_on_2,sym_8_mc_8,L_21,Average
12977.0,sym_3_on_2_sym_8_mc_9_L_6,sym_3_on_2,sym_8_mc_9,L_6,the,7.084,Bad,,0,12977.0,,sym_3_on_2,sym_8_mc_9,L_6,Bad
13004.0,sym_3_on_4_sym_8_mc_7_L_30,sym_3_on_4,sym_8_mc_7,L_30,the,20.327,Good,,0,13004.0,,sym_3_on_4,sym_8_mc_7,L_30,Good
13036.0,sym_3_on_4_sym_8_mc_8_L_16,sym_3_on_4,sym_8_mc_8,L_16,the,19.483,Average,,0,13036.0,,sym_3_on_4,sym_8_mc_8,L_16,Average
13064.0,sym_3_on_4_sym_8_mc_8_L_41,sym_3_on_4,sym_8_mc_8,L_41,the,27.64,Excellent,,0,13064.0,,sym_3_on_4,sym_8_mc_8,L_41,Excellent
13239.0,sym_3_on_5_sym_8_mc_9_L_26,sym_3_on_5,sym_8_mc_9,L_26,the,17.193,Average,,0,13239.0,,sym_3_on_5,sym_8_mc_9,L_26,Average
14.0,sym_7_mc_4__L_22,sym_7_mc_4,,L_22,acs,10.532,Poor,,0,14.0,,sym_7_mc_4,,L_22,Poor
54.0,sym_16_mc_14__L_16,sym_16_mc_14,,L_16,bcs,5.139,Bad,,0,54.0,,sym_16_mc_14,,L_16,Bad
304.0,sym_8_mc_9__L_2,sym_8_mc_9,,L_2,bcu,1.861,Bad,,0,304.0,,sym_8_mc_9,,L_2,Bad
413.0,sym_3_mc_0_sym_4_on_14_L_46,sym_3_mc_0,sym_4_on_14,L_46,bor,40.1,Excellent,,0,413.0,,sym_3_mc_0,sym_4_on_14,L_46,Excellent
535.0,sym_3_mc_0_sym_4_on_8_L_27,sym_3_mc_0,sym_4_on_8,L_27,bor,34.289,Excellent,,0,535.0,,sym_3_mc_0,sym_4_on_8,L_27,Excellent
607.0,sym_3_on_0_sym_4_mc_1_L_5,sym_3_on_0,sym_4_mc_1,L_5,bor,14.698,Average,,0,607.0,,sym_3_on_0,sym_4_mc_1,L_5,Average
727.0,sym_3_on_4_sym_4_mc_1_L_27,sym_3_on_4,sym_4_mc_1,L_27,bor,36.882,Excellent,,0,727.0,,sym_3_on_4,sym_4_mc_1,L_27,Excellent
784.0,sym_3_on_5_sym_4_mc_1_L_35,sym_3_on_5,sym_4_mc_1,L_35,bor,37.793,Excellent,,0,784.0,,sym_3_on_5,sym_4_mc_1,L_35,Excellent
843.0,sym_9_mc_5__L_46,sym_9_mc_5,,L_46,crs,20.431,Good,,0,843.0,,sym_9_mc_5,,L_46,Good
864.0,sym_5_mc_2_sym_8_mc_8_L_16,sym_5_mc_2,sym_8_mc_8,L_16,csq,13.182,Poor,,0,864.0,,sym_5_mc_2,sym_8_mc_8,L_16,Poor
1039.0,sym_5_on_10_sym_8_mc_8_L_45,sym_5_on_10,sym_8_mc_8,L_45,csq,21.668,Good,,0,1039.0,,sym_5_on_10,sym_8_mc_8,L_45,Good
1045.0,sym_5_on_10_sym_8_mc_8_L_7,sym_5_on_10,sym_8_mc_8,L_7,csq,11.315,Poor,,0,1045.0,,sym_5_on_10,sym_8_mc_8,L_7,Poor
1099.0,sym_5_on_11_sym_8_mc_7_L_29,sym_5_on_11,sym_8_mc_7,L_29,csq,18.086,Average,,0,1099.0,,sym_5_on_11,sym_8_mc_7,L_29,Average
1127.0,sym_5_on_11_sym_8_mc_8_L_32,sym_5_on_11,sym_8_mc_8,L_32,csq,20.447,Good,,0,1127.0,,sym_5_on_11,sym_8_mc_8,L_32,Good
1211.0,sym_5_on_12_sym_8_mc_7_L_21,sym_5_on_12,sym_8_mc_7,L_21,csq,17.139,Average,,0,1211.0,,sym_5_on_12,sym_8_mc_7,L_21,Average
1354.0,sym_5_on_13_sym_8_mc_9_L_4,sym_5_on_13,sym_8_mc_9,L_4,csq,8.913,Bad,,0,1354.0,,sym_5_on_13,sym_8_mc_9,L_4,Bad
1370.0,sym_5_on_9_sym_8_mc_8_L_13,sym_5_on_9,sym_8_mc_8,L_13,csq,9.918,Poor,,0,1370.0,,sym_5_on_9,sym_8_mc_8,L_13,Poor
1436.0,sym_5_on_9_sym_8_mc_9_L_2,sym_5_on_9,sym_8_mc_9,L_2,csq,4.306,Bad,,0,1436.0,,sym_5_on_9,sym_8_mc_9,L_2,Bad
1463.0,sym_3_mc_0_sym_4_mc_1_L_10,sym_3_mc_0,sym_4_mc_1,L_10,ctn,22.722,Good,,0,1463.0,,sym_3_mc_0,sym_4_mc_1,L_10,Good
1487.0,sym_3_mc_0_sym_4_mc_1_L_32,sym_3_mc_0,sym_4_mc_1,L_32,ctn,34.799,Excellent,,0,1487.0,,sym_3_mc_0,sym_4_mc_1,L_32,Excellent
1580.0,sym_3_mc_0_sym_4_on_6_L_35,sym_3_mc_0,sym_4_on_6,L_35,ctn,26.987,Excellent,,0,1580.0,,sym_3_mc_0,sym_4_on_6,L_35,Excellent
1647.0,sym_3_mc_0_sym_4_on_7_L_9,sym_3_mc_0,sym_4_on_7,L_9,ctn,15.164,Average,,0,1647.0,,sym_3_mc_0,sym_4_on_7,L_9,Average
1654.0,sym_3_mc_0_sym_4_on_8_L_15,sym_3_mc_0,sym_4_on_8,L_15,ctn,23.425,Good,,0,1654.0,,sym_3_mc_0,sym_4_on_8,L_15,Good
1682.0,sym_3_mc_0_sym_4_on_8_L_40,sym_3_mc_0,sym_4_on_8,L_40,ctn,34.369,Excellent,,0,1682.0,,sym_3_mc_0,sym_4_on_8,L_40,Excellent
1761.0,sym_3_on_1_sym_4_mc_1_L_25,sym_3_on_1,sym_4_mc_1,L_25,ctn,28.675,Excellent,,0,1761.0,,sym_3_on_1,sym_4_mc_1,L_25,Excellent
1854.0,sym_3_on_4_sym_4_mc_1_L_22,sym_3_on_4,sym_4_mc_1,L_22,ctn,29.282,Excellent,,0,1854.0,,sym_3_on_4,sym_4_mc_1,L_22,Excellent
1895.0,sym_3_on_5_sym_4_mc_1_L_16,sym_3_on_5,sym_4_mc_1,L_16,ctn,28.968,Excellent,,0,1895.0,,sym_3_on_5,sym_4_mc_1,L_16,Excellent
1935.0,sym_3_on_5_sym_4_mc_1_L_9,sym_3_on_5,sym_4_mc_1,L_9,ctn,20.859,Good,,0,1935.0,,sym_3_on_5,sym_4_mc_1,L_9,Good
4004.0,sym_4_mc_1_sym_13_mc_12_L_41,sym_4_mc_1,sym_13_mc_12,L_41,ith,15.481,Average,,0,4004.0,,sym_4_mc_1,sym_13_mc_12,L_41,Average
4400.0,_sym_4_mc_1_sym_4_on_8_L_1,sym_4_mc_1,sym_4_on_8,L_1,lcs,15.11,Average,,0,4400.0,,sym_4_mc_1,sym_4_on_8,L_1,Average
6205.0,sym_4_mc_1_sym_5_on_11_L_8,sym_4_mc_1,sym_5_on_11,L_8,pth,14.882,Average,,0,6205.0,,sym_4_mc_1,sym_5_on_11,L_8,Average
6266.0,sym_4_mc_1_sym_5_on_13_L_1,sym_4_mc_1,sym_5_on_13,L_1,pth,16.732,Average,,0,6266.0,,sym_4_mc_1,sym_5_on_13,L_1,Average
12610.0,sym_3_on_0_sym_8_mc_8_L_21,sym_3_on_0,sym_8_mc_8,L_21,the,15.085,Average,,0,12610.0,,sym_3_on_0,sym_8_mc_8,L_21,Average
2544.0,sym_4_mc_1_sym_8_mc_9_L_7,sym_4_mc_1,sym_8_mc_9,L_7,flu,8.553,Bad,,0,2544.0,,sym_4_mc_1,sym_8_mc_9,L_7,Bad
2606.0,sym_4_on_14_sym_8_mc_8_L_28,sym_4_on_14,sym_8_mc_8,L_28,flu,13.537,Poor,,0,2606.0,,sym_4_on_14,sym_8_mc_8,L_28,Poor
2652.0,sym_4_on_14_sym_8_mc_9_L_33,sym_4_on_14,sym_8_mc_9,L_33,flu,11.582,Poor,,0,2652.0,,sym_4_on_14,sym_8_mc_9,L_33,Poor
2673.0,sym_4_on_6_sym_8_mc_7__,sym_4_on_6,sym_8_mc_7,,flu,0.344,Bad,,0,2673.0,,sym_4_on_6,sym_8_mc_7,,Bad
2765.0,sym_4_on_6_sym_8_mc_8_L_6,sym_4_on_6,sym_8_mc_8,L_6,flu,5.554,Bad,,0,2765.0,,sym_4_on_6,sym_8_mc_8,L_6,Bad
2802.0,sym_4_on_6_sym_8_mc_9_L_3,sym_4_on_6,sym_8_mc_9,L_3,flu,2.497,Bad,,0,2802.0,,sym_4_on_6,sym_8_mc_9,L_3,Bad
3028.0,sym_4_on_8_sym_8_mc_8_L_27,sym_4_on_8,sym_8_mc_8,L_27,flu,19.146,Average,,0,3028.0,,sym_4_on_8,sym_8_mc_8,L_27,Average
3068.0,sym_4_on_8_sym_8_mc_9_L_1,sym_4_on_8,sym_8_mc_9,L_1,flu,2.802,Bad,,0,3068.0,,sym_4_on_8,sym_8_mc_9,L_1,Bad
3169.0,sym_5_on_10_sym_12_mc_11_L_24,sym_5_on_10,sym_12_mc_11,L_24,ftw,11.371,Poor,,0,3169.0,,sym_5_on_10,sym_12_mc_11,L_24,Poor
3259.0,sym_5_on_12_sym_12_mc_11_L_19,sym_5_on_12,sym_12_mc_11,L_19,ftw,10.135,Poor,,0,3259.0,,sym_5_on_12,sym_12_mc_11,L_19,Poor
3308.0,sym_5_on_13_sym_12_mc_11_L_1,sym_5_on_13,sym_12_mc_11,L_1,ftw,5.471,Bad,,0,3308.0,,sym_5_on_13,sym_12_mc_11,L_1,Bad
3372.0,sym_5_on_9_sym_12_mc_11_L_34,sym_5_on_9,sym_12_mc_11,L_34,ftw,12.176,Poor,,0,3372.0,,sym_5_on_9,sym_12_mc_11,L_34,Poor
3627.0,sym_4_on_7_sym_16_mc_14_L_4,sym_4_on_7,sym_16_mc_14,L_4,gar,4.855,Bad,,0,3627.0,,sym_4_on_7,sym_16_mc_14,L_4,Bad
3642.0,sym_4_on_7_sym_16_mc_6_L_18,sym_4_on_7,sym_16_mc_6,L_18,gar,8.977,Bad,,0,3642.0,,sym_4_on_7,sym_16_mc_6,L_18,Bad
6062.0,sym_6_mc_3__L_9,sym_6_mc_3,,L_9,pcu,6.113,Bad,,0,6062.0,,sym_6_mc_3,,L_9,Bad
3843.0,sym_4_on_6_sym_9_mc_5_L_26,sym_4_on_6,sym_9_mc_5,L_26,iac,9.712,Bad,,0,3843.0,,sym_4_on_6,sym_9_mc_5,L_26,Bad
3866.0,sym_4_on_6_sym_9_mc_5_L_47,sym_4_on_6,sym_9_mc_5,L_47,iac,19.32,Average,,0,3866.0,,sym_4_on_6,sym_9_mc_5,L_47,Average
3945.0,sym_4_on_8_sym_9_mc_5_L_31,sym_4_on_8,sym_9_mc_5,L_31,iac,14.606,Poor,,0,3945.0,,sym_4_on_8,sym_9_mc_5,L_31,Poor
12176.0,sym_3_on_0_sym_5_mc_2_L_1,sym_3_on_0,sym_5_mc_2,L_1,tbo,6.508,Bad,,0,12176.0,,sym_3_on_0,sym_5_mc_2,L_1,Bad
4031.0,sym_4_on_14_sym_13_mc_12_L_25,sym_4_on_14,sym_13_mc_12,L_25,ith,6.511,Bad,,0,4031.0,,sym_4_on_14,sym_13_mc_12,L_25,Bad
4065.0,sym_4_on_6_sym_13_mc_12_L_15,sym_4_on_6,sym_13_mc_12,L_15,ith,2.36,Bad,,0,4065.0,,sym_4_on_6,sym_13_mc_12,L_15,Bad
4189.0,sym_4_on_8_sym_13_mc_12_L_40,sym_4_on_8,sym_13_mc_12,L_40,ith,13.25,Poor,,0,4189.0,,sym_4_on_8,sym_13_mc_12,L_40,Poor
12592.0,sym_3_on_0_sym_8_mc_7_L_5,sym_3_on_0,sym_8_mc_7,L_5,the,5.241,Bad,,0,12592.0,,sym_3_on_0,sym_8_mc_7,L_5,Bad
1724.0,sym_3_on_0_sym_4_mc_1_L_35,sym_3_on_0,sym_4_mc_1,L_35,ctn,29.035,Excellent,,0,1724.0,,sym_3_on_0,sym_4_mc_1,L_35,Excellent
1973.0,_sym_4_mc_1_sym_4_mc_1_L_43,sym_4_mc_1,sym_4_mc_1,L_43,dia,36.535,Excellent,,0,1973.0,,sym_4_mc_1,sym_4_mc_1,L_43,Excellent
2162.0,_sym_4_mc_1_sym_4_on_8_L_46,sym_4_mc_1,sym_4_on_8,L_46,dia,37.649,Excellent,,0,2162.0,,sym_4_mc_1,sym_4_on_8,L_46,Excellent
4219.0,_sym_4_mc_1_sym_4_mc_1_L_24,sym_4_mc_1,sym_4_mc_1,L_24,lcs,27.836,Excellent,,0,4219.0,,sym_4_mc_1,sym_4_mc_1,L_24,Excellent
4812.0,_sym_5_mc_2_sym_5_on_12_L_7,sym_5_mc_2,sym_5_on_12,L_7,lvt,3.033,Bad,,0,4812.0,,sym_5_mc_2,sym_5_on_12,L_7,Bad
4881.0,_sym_5_mc_2_sym_5_on_9_L_26,sym_5_mc_2,sym_5_on_9,L_26,lvt,14.566,Poor,,0,4881.0,,sym_5_mc_2,sym_5_on_9,L_26,Poor
4888.0,_sym_5_mc_2_sym_5_on_9_L_32,sym_5_mc_2,sym_5_on_9,L_32,lvt,18.843,Average,,0,4888.0,,sym_5_mc_2,sym_5_on_9,L_32,Average
4902.0,_sym_5_mc_2_sym_5_on_9_L_45,sym_5_mc_2,sym_5_on_9,L_45,lvt,23.449,Good,,0,4902.0,,sym_5_mc_2,sym_5_on_9,L_45,Good
4923.0,_sym_5_on_10_sym_5_mc_2_L_20,sym_5_on_10,sym_5_mc_2,L_20,lvt,10.534,Poor,,0,4923.0,,sym_5_on_10,sym_5_mc_2,L_20,Poor
5018.0,_sym_5_on_12_sym_5_mc_2_L_1,sym_5_on_12,sym_5_mc_2,L_1,lvt,3.39,Bad,,0,5018.0,,sym_5_on_12,sym_5_mc_2,L_1,Bad
5053.0,_sym_5_on_12_sym_5_mc_2_L_8,sym_5_on_12,sym_5_mc_2,L_8,lvt,3.357,Bad,,0,5053.0,,sym_5_on_12,sym_5_mc_2,L_8,Bad
5062.0,_sym_5_on_13_sym_5_mc_2_L_16,sym_5_on_13,sym_5_mc_2,L_16,lvt,20.057,Good,,0,5062.0,,sym_5_on_13,sym_5_mc_2,L_16,Good
5157.0,_sym_5_mc_2_sym_5_mc_2_L_14,sym_5_mc_2,sym_5_mc_2,L_14,nbo,6.389,Bad,,0,5157.0,,sym_5_mc_2,sym_5_mc_2,L_14,Bad
5171.0,_sym_5_mc_2_sym_5_mc_2_L_27,sym_5_mc_2,sym_5_mc_2,L_27,nbo,18.358,Average,,0,5171.0,,sym_5_mc_2,sym_5_mc_2,L_27,Average
5176.0,_sym_5_mc_2_sym_5_mc_2_L_31,sym_5_mc_2,sym_5_mc_2,L_31,nbo,16.969,Average,,0,5176.0,,sym_5_mc_2,sym_5_mc_2,L_31,Average
5183.0,_sym_5_mc_2_sym_5_mc_2_L_38,sym_5_mc_2,sym_5_mc_2,L_38,nbo,20.58,Good,,0,5183.0,,sym_5_mc_2,sym_5_mc_2,L_38,Good
5392.0,_sym_5_mc_2_sym_5_on_9__,sym_5_mc_2,sym_5_on_9,,nbo,0.786,Bad,,0,5392.0,,sym_5_mc_2,sym_5_on_9,,Bad
5481.0,_sym_5_on_10_sym_5_mc_2_L_47,sym_5_on_10,sym_5_mc_2,L_47,nbo,30.033,Excellent,,0,5481.0,,sym_5_on_10,sym_5_mc_2,L_47,Excellent
5670.0,_sym_5_on_9_sym_5_mc_2_L_44,sym_5_on_9,sym_5_mc_2,L_44,nbo,20.965,Good,,0,5670.0,,sym_5_on_9,sym_5_mc_2,L_44,Good
5731.0,sym_16_mc_14_sym_8_mc_7_L_12,sym_16_mc_14,sym_8_mc_7,L_12,ocu,4.226,Bad,,0,5731.0,,sym_16_mc_14,sym_8_mc_7,L_12,Bad
5741.0,sym_16_mc_14_sym_8_mc_7_L_21,sym_16_mc_14,sym_8_mc_7,L_21,ocu,0.887,Bad,,0,5741.0,,sym_16_mc_14,sym_8_mc_7,L_21,Bad
5858.0,sym_16_mc_14_sym_8_mc_9_L_40,sym_16_mc_14,sym_8_mc_9,L_40,ocu,10.398,Poor,,0,5858.0,,sym_16_mc_14,sym_8_mc_9,L_40,Poor
5904.0,sym_16_mc_6_sym_8_mc_7_L_39,sym_16_mc_6,sym_8_mc_7,L_39,ocu,12.439,Poor,,0,5904.0,,sym_16_mc_6,sym_8_mc_7,L_39,Poor
5991.0,sym_16_mc_6_sym_8_mc_9_L_30,sym_16_mc_6,sym_8_mc_9,L_30,ocu,9.485,Bad,,0,5991.0,,sym_16_mc_6,sym_8_mc_9,L_30,Bad
6341.0,sym_4_mc_1_sym_5_on_9_L_44,sym_4_mc_1,sym_5_on_9,L_44,pth,28.502,Excellent,,0,6341.0,,sym_4_mc_1,sym_5_on_9,L_44,Excellent
9701.0,_sym_4_mc_1_sym_4_mc_1_L_28,sym_4_mc_1,sym_4_mc_1,L_28,sod,30.898,Excellent,,0,9701.0,,sym_4_mc_1,sym_4_mc_1,L_28,Excellent
9848.0,_sym_4_mc_1_sym_4_on_7_L_36,sym_4_mc_1,sym_4_on_7,L_36,sod,28.908,Excellent,,0,9848.0,,sym_4_mc_1,sym_4_on_7,L_36,Excellent
9860.0,_sym_4_mc_1_sym_4_on_7_L_47,sym_4_mc_1,sym_4_on_7,L_47,sod,39.216,Excellent,,0,9860.0,,sym_4_mc_1,sym_4_on_7,L_47,Excellent
6574.0,sym_3_mc_0_sym_5_mc_2_L_43,sym_3_mc_0,sym_5_mc_2,L_43,pto,33.676,Excellent,,0,6574.0,,sym_3_mc_0,sym_5_mc_2,L_43,Excellent
6638.0,sym_3_mc_0_sym_5_on_11_L_14,sym_3_mc_0,sym_5_on_11,L_14,pto,21.44,Good,,0,6638.0,,sym_3_mc_0,sym_5_on_11,L_14,Good
2146.0,_sym_4_mc_1_sym_4_on_8_L_31,sym_4_mc_1,sym_4_on_8,L_31,dia,25.261,Good,,0,2146.0,,sym_4_mc_1,sym_4_on_8,L_31,Good
2482.0,sym_4_mc_1_sym_8_mc_8_L_38,sym_4_mc_1,sym_8_mc_8,L_38,flu,22.052,Good,,0,2482.0,,sym_4_mc_1,sym_8_mc_8,L_38,Good
6934.0,sym_3_on_2_sym_5_mc_2_L_21,sym_3_on_2,sym_5_mc_2,L_21,pto,19.096,Average,,0,6934.0,,sym_3_on_2,sym_5_mc_2,L_21,Average
7348.0,sym_5_on_11_sym_4_mc_1_L_10,sym_5_on_11,sym_4_mc_1,L_10,pts,17.782,Average,,0,7348.0,,sym_5_on_11,sym_4_mc_1,L_10,Average
7362.0,sym_5_on_11_sym_4_mc_1_L_23,sym_5_on_11,sym_4_mc_1,L_23,pts,24.923,Good,,0,7362.0,,sym_5_on_11,sym_4_mc_1,L_23,Good
7373.0,sym_5_on_11_sym_4_mc_1_L_33,sym_5_on_11,sym_4_mc_1,L_33,pts,28.091,Excellent,,0,7373.0,,sym_5_on_11,sym_4_mc_1,L_33,Excellent
7492.0,sym_5_on_9_sym_4_mc_1_L_10,sym_5_on_9,sym_4_mc_1,L_10,pts,15.108,Average,,0,7492.0,,sym_5_on_9,sym_4_mc_1,L_10,Average
7643.0,sym_3_on_1_sym_6_mc_3_L_17,sym_3_on_1,sym_6_mc_3,L_17,pyr,13.808,Poor,,0,7643.0,,sym_3_on_1,sym_6_mc_3,L_17,Poor
7710.0,sym_3_on_2_sym_6_mc_3_L_34,sym_3_on_2,sym_6_mc_3,L_34,pyr,21.586,Good,,0,7710.0,,sym_3_on_2,sym_6_mc_3,L_34,Good
7723.0,sym_3_on_2_sym_6_mc_3_L_46,sym_3_on_2,sym_6_mc_3,L_46,pyr,28.381,Excellent,,0,7723.0,,sym_3_on_2,sym_6_mc_3,L_46,Excellent
7732.0,sym_3_on_4_sym_6_mc_3_L_10,sym_3_on_4,sym_6_mc_3,L_10,pyr,12.053,Poor,,0,7732.0,,sym_3_on_4,sym_6_mc_3,L_10,Poor
7798.0,sym_3_on_5_sym_6_mc_3_L_27,sym_3_on_5,sym_6_mc_3,L_27,pyr,22.487,Good,,0,7798.0,,sym_3_on_5,sym_6_mc_3,L_27,Good
8105.0,_sym_5_mc_2_sym_5_on_10_L_47,sym_5_mc_2,sym_5_on_10,L_47,rhr,34.829,Excellent,,0,8105.0,,sym_5_mc_2,sym_5_on_10,L_47,Excellent
8316.0,_sym_5_on_10_sym_5_mc_2_L_34,sym_5_on_10,sym_5_mc_2,L_34,rhr,27.548,Excellent,,0,8316.0,,sym_5_on_10,sym_5_mc_2,L_34,Excellent
8345.0,_sym_5_on_11_sym_5_mc_2_L_17,sym_5_on_11,sym_5_mc_2,L_17,rhr,17.988,Average,,0,8345.0,,sym_5_on_11,sym_5_mc_2,L_17,Average
8459.0,_sym_5_on_13_sym_5_mc_2_L_33,sym_5_on_13,sym_5_mc_2,L_33,rhr,27.854,Excellent,,0,8459.0,,sym_5_on_13,sym_5_mc_2,L_33,Excellent
8544.0,sym_3_mc_0_sym_24_mc_13_L_23,sym_3_mc_0,sym_24_mc_13,L_23,rht,14.173,Poor,,0,8544.0,,sym_3_mc_0,sym_24_mc_13,L_23,Poor
8560.0,sym_3_mc_0_sym_24_mc_13_L_38,sym_3_mc_0,sym_24_mc_13,L_38,rht,15.893,Average,,0,8560.0,,sym_3_mc_0,sym_24_mc_13,L_38,Average
8804.0,sym_3_on_5_sym_24_mc_13_L_41,sym_3_on_5,sym_24_mc_13,L_41,rht,17.365,Average,,0,8804.0,,sym_3_on_5,sym_24_mc_13,L_41,Average
8876.0,sym_5_mc_2_sym_8_mc_9_L_14,sym_5_mc_2,sym_8_mc_9,L_14,scu,5.982,Bad,,0,8876.0,,sym_5_mc_2,sym_8_mc_9,L_14,Bad
8896.0,sym_5_mc_2_sym_8_mc_9_L_32,sym_5_mc_2,sym_8_mc_9,L_32,scu,11.671,Poor,,0,8896.0,,sym_5_mc_2,sym_8_mc_9,L_32,Poor
